Participant	Identifier	Condition	Chain	Generation	Trial	SequenceTrace	SequencePosition	TargetCharacter	ProducedCharacter	T.x	T.y	P.x	P.y	CharRT	CharError	TargetArea	ProductionArea
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	3	9	3	x	x	278.54014598540147	168.17518248175182	286.1000061035156	146.60000610351562	796	0	1087.3408903039654	1087.3408903039654
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	4	5	1	.	.	115.62043795620438	223.35766423357666	42.100006103515625	257.6000061035156	20623	0	10838.732100053028	10838.732100053028
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	4	5	2	s	O	270.6569343065693	183.94160583941607	344.1000061035156	227.60000610351562	11098	17.522491094795633	965.3767393534145	962.9060225722933
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	4	5	3	3	3	346.86131386861314	89.34306569343066	317.1000061035156	40.600006103515625	7747	0	10574.274574446246	10574.274574446246
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	5	0	1	B	O	338.978102189781	186.56934306569343	346.1000061035156	250.60000610351562	19873	26.948599843363507	632.5252593534788	962.9060225722933
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	5	0	2	4	3	204.96350364963504	63.065693430656935	288.1000061035156	76.60000610351562	1210	66.98621452730177	9982.910451859594	10574.274574446246
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	5	0	3	S	S	68.32116788321167	157.66423357664235	45.100006103515625	143.60000610351562	1364	0	6457.818643734893	6457.818643734893
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	6	4	1	é	â	120.87591240875912	131.38686131386862	124.10000610351562	23.600006103515625	17395	16.51220659894283	290.8436957054846	3378.0008691937137
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	6	4	2	ì	3	42.043795620437955	110.36496350364963	290.1000061035156	77.60000610351562	1002	44.07941395824201	3261.283203247344	10574.274574446246
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	6	4	3	â	H	126.13138686131387	68.32116788321167	336.1000061035156	229.60000610351562	2916	41.44971752073625	3378.0008691937137	254.23720986460103
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	7	6	1	.	.	115.62043795620438	223.35766423357666	67.10000610351562	218.60000610351562	10829	0	10838.732100053028	10838.732100053028
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	7	6	2	K	B	289.05109489051097	218.1021897810219	337.1000061035156	192.60000610351562	23521	35.282660049943814	1079.1280067864282	632.5252593534788
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	7	6	3	4	3	204.96350364963504	63.065693430656935	313.1000061035156	17.600006103515625	4599	68.83767188675755	9982.910451859594	10574.274574446246
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	8	1	1	æ	u	102.48175182481752	105.1094890510949	265.1000061035156	225.60000610351562	198719	33.94942202941378	461.24732857816025	1128.3191483415758
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	8	1	2	H	H	333.7226277372263	233.86861313868613	329.1000061035156	221.60000610351562	4601	0	254.23720986460103	254.23720986460103
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	8	1	3	!	6	112.99270072992701	78.83211678832117	258.1000061035156	310.6000061035156	2612	18.663195290658674	517.1309828136405	528.5632883372527
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	9	3	1	ì	â	42.043795620437955	110.36496350364963	151.10000610351562	62.600006103515625	34017	44.07941395824201	3261.283203247344	3378.0008691937137
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	9	3	2	x	2	278.54014598540147	168.17518248175182	289.1000061035156	104.60000610351562	2191	62.24158729676101	1087.3408903039654	3292.213893585469
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	9	3	3	4	P	204.96350364963504	63.065693430656935	268.1000061035156	290.6000061035156	650	14.542905971777252	9982.910451859594	501.61971143724804
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	10	10	1	l	P	144.52554744525548	228.61313868613138	267.1000061035156	277.6000061035156	38668	7.447788379900048	1139.2157991521908	501.61971143724804
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	10	10	2	ô	N	97.22627737226277	99.85401459854015	305.1000061035156	223.60000610351562	7499	35.83460491311525	302.72124751677484	650.3998003953966
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	10	10	3	k	ã	294.3065693430657	176.05839416058393	110.10000610351562	26.600006103515625	3234	60.39774833247889	1551.9506220520198	2167.2126952168687
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	11	11	1	1	1	281.1678832116788	254.8905109489051	279.1000061035156	238.60000610351562	13538	0	691.3594884941667	691.3594884941667
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	11	11	2	2	2	257.51824817518246	136.64233576642334	284.1000061035156	90.60000610351562	4022	0	3292.213893585469	3292.213893585469
7GlwgQ8XnN6TWx6nqC7n	easy_GEN_6_U	easy	U	6	11	11	3	t	w	336.35036496350364	202.33576642335765	310.1000061035156	303.6000061035156	1301	7.355410687956909	623.7386038696277	363.24316588036163
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	0	9	1	.	F	115.62043795620438	223.35766423357666	91.5625	181.3125	64531	64.58551437109061	10838.732100053028	1462.441927158945
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	0	9	2	.	.	115.62043795620438	223.35766423357666	51.5625	236.3125	8569	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	0	9	3	.	.	115.62043795620438	223.35766423357666	51.5625	236.3125	736	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	1	9	1	.	.	115.62043795620438	223.35766423357666	73.5625	246.3125	10769	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	1	9	2	.	.	115.62043795620438	223.35766423357666	73.5625	246.3125	400	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	1	9	3	.	.	115.62043795620438	223.35766423357666	73.5625	246.3125	426	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	2	9	1	.	.	115.62043795620438	223.35766423357666	93.5625	223.3125	9203	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	2	9	2	.	.	115.62043795620438	223.35766423357666	93.5625	223.3125	416	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	2	9	3	.	.	115.62043795620438	223.35766423357666	93.5625	223.3125	435	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	3	9	1	.	.	115.62043795620438	223.35766423357666	65.5625	216.3125	8681	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	3	9	2	.	.	115.62043795620438	223.35766423357666	65.5625	216.3125	285	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	3	9	3	.	.	115.62043795620438	223.35766423357666	65.5625	216.3125	206	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	4	9	1	.	.	115.62043795620438	223.35766423357666	84.5625	231.3125	6899	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	4	9	2	.	.	115.62043795620438	223.35766423357666	83.5625	231.3125	315	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	4	9	3	.	.	115.62043795620438	223.35766423357666	83.5625	231.3125	174	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	5	9	1	.	.	115.62043795620438	223.35766423357666	122.5625	235.3125	7402	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	5	9	2	.	.	115.62043795620438	223.35766423357666	122.5625	235.3125	335	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	5	9	3	.	.	115.62043795620438	223.35766423357666	122.5625	235.3125	211	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	6	9	1	.	.	115.62043795620438	223.35766423357666	118.5625	228.3125	7844	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	6	9	2	.	.	115.62043795620438	223.35766423357666	118.5625	228.3125	235	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	6	9	3	.	.	115.62043795620438	223.35766423357666	118.5625	228.3125	193	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	7	9	1	.	.	115.62043795620438	223.35766423357666	87.5625	228.3125	5987	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	7	9	2	.	.	115.62043795620438	223.35766423357666	87.5625	228.3125	198	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	7	9	3	.	.	115.62043795620438	223.35766423357666	87.5625	228.3125	181	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	8	9	1	.	.	115.62043795620438	223.35766423357666	111.5625	237.3125	5337	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	8	9	2	.	.	115.62043795620438	223.35766423357666	111.5625	237.3125	212	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	8	9	3	.	.	115.62043795620438	223.35766423357666	111.5625	237.3125	315	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	9	9	1	.	.	115.62043795620438	223.35766423357666	81.5625	241.3125	12286	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	9	9	2	.	.	115.62043795620438	223.35766423357666	81.5625	241.3125	401	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	9	9	3	.	.	115.62043795620438	223.35766423357666	81.5625	241.3125	217	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	10	9	1	.	.	115.62043795620438	223.35766423357666	65.5625	227.3125	5047	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	10	9	2	.	.	115.62043795620438	223.35766423357666	65.5625	227.3125	166	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	10	9	3	.	.	115.62043795620438	223.35766423357666	66.5625	227.3125	188	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	11	9	1	.	.	115.62043795620438	223.35766423357666	50.5625	236.3125	7370	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	11	9	2	.	.	115.62043795620438	223.35766423357666	50.5625	236.3125	261	0	10838.732100053028	10838.732100053028
ltnnUYsUJAQJlnxkLRKF	easy_GEN_6_T	easy	T	6	11	9	3	.	.	115.62043795620438	223.35766423357666	50.5625	236.3125	170	0	10838.732100053028	10838.732100053028
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	0	6	1	i	P	160.2919708029197	162.91970802919707	265.234375	284.859375	48039	39.72627422022086	766.8239604591599	501.61971143724804
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	0	6	2	i	P	160.2919708029197	162.91970802919707	265.234375	284.859375	668	39.72627422022086	766.8239604591599	501.61971143724804
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	0	6	3	i	P	160.2919708029197	162.91970802919707	265.234375	284.859375	689	39.72627422022086	766.8239604591599	501.61971143724804
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	1	8	1	p	B	191.82481751824818	207.5912408759124	319.234375	188.859375	61198	54.79476507790039	617.8782386868297	632.5252593534788
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	1	8	2	p	B	191.82481751824818	207.5912408759124	319.234375	189.859375	404	54.79476507790039	617.8782386868297	632.5252593534788
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	1	8	3	p	B	191.82481751824818	207.5912408759124	319.234375	189.859375	663	54.79476507790039	617.8782386868297	632.5252593534788
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	2	9	1	C	1	186.56934306569343	191.82481751824818	276.234375	249.859375	18544	30.681728845713067	907.5293223146291	691.3594884941667
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	2	9	2	i	z	160.2919708029197	162.91970802919707	323.234375	151.859375	8815	20.289869657498393	766.8239604591599	2723.978246658815
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	2	9	3	i	z	160.2919708029197	162.91970802919707	323.234375	151.859375	465	20.289869657498393	766.8239604591599	2723.978246658815
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	3	2	1	C	K	186.56934306569343	191.82481751824818	283.234375	228.859375	20903	30.681728845713067	907.5293223146291	1079.1280067864282
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	3	2	2	C	K	186.56934306569343	191.82481751824818	283.234375	228.859375	439	30.681728845713067	907.5293223146291	1079.1280067864282
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	3	2	3	C	K	186.56934306569343	191.82481751824818	283.234375	228.859375	439	30.681728845713067	907.5293223146291	1079.1280067864282
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	4	0	1	D	K	236.4963503649635	170.8029197080292	290.234375	224.859375	16721	41.05937666650134	562.0492009397694	1079.1280067864282
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	4	0	2	h	A	220.72992700729927	160.2919708029197	355.234375	184.859375	2777	38.67295064790282	996.2723796486225	603.627897894803
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	4	0	3	i	z	160.2919708029197	162.91970802919707	316.234375	131.859375	1962	20.289869657498393	766.8239604591599	2723.978246658815
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	5	10	1	g	t	202.33576642335765	141.8978102189781	342.234375	204.859375	71021	38.22712199860528	971.8149880900655	623.7386038696277
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	5	10	2	g	t	202.33576642335765	141.8978102189781	342.234375	204.859375	406	38.22712199860528	971.8149880900655	623.7386038696277
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	5	10	3	g	t	202.33576642335765	141.8978102189781	342.234375	204.859375	404	38.22712199860528	971.8149880900655	623.7386038696277
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	6	11	1	0	x	176.05839416058393	199.7080291970803	272.234375	168.859375	17506	22.400383191534583	649.2213749038219	1087.3408903039654
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	6	11	2	0	x	176.05839416058393	199.7080291970803	271.234375	168.859375	383	22.400383191534583	649.2213749038219	1087.3408903039654
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	6	11	3	0	x	176.05839416058393	199.7080291970803	271.234375	168.859375	439	22.400383191534583	649.2213749038219	1087.3408903039654
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	7	1	1	C	â	186.56934306569343	191.82481751824818	134.234375	19.859375	30603	12.41099632546406	907.5293223146291	3378.0008691937137
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	7	1	2	h	3	220.72992700729927	160.2919708029197	314.234375	80.859375	5669	7.6062429519942265	996.2723796486225	10574.274574446246
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	7	1	3	E	â	157.66423357664235	173.43065693430657	133.234375	57.859375	2664	39.72627422022086	663.149052309891	3378.0008691937137
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	8	7	1	E	E	157.66423357664235	173.43065693430657	160.234375	178.859375	15984	0	663.149052309891	663.149052309891
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	8	7	2	C	s	186.56934306569343	191.82481751824818	257.234375	173.859375	2235	26.034074544023824	907.5293223146291	965.3767393534145
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	8	7	3	C	E	186.56934306569343	191.82481751824818	157.234375	173.859375	1531	11.982164746687117	907.5293223146291	663.149052309891
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	9	4	1	c	b	228.61313868613138	120.87591240875912	200.234375	101.859375	16891	44.39623072012948	2152.8501229006333	833.8427520262685
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	9	4	2	c	b	228.61313868613138	120.87591240875912	200.234375	101.859375	464	44.39623072012948	2152.8501229006333	833.8427520262685
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	9	4	3	c	b	228.61313868613138	120.87591240875912	200.234375	101.859375	453	44.39623072012948	2152.8501229006333	833.8427520262685
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	10	2	1	C	C	186.56934306569343	191.82481751824818	175.234375	186.859375	18173	0	907.5293223146291	907.5293223146291
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	10	2	2	C	C	186.56934306569343	191.82481751824818	175.234375	186.859375	455	0	907.5293223146291	907.5293223146291
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	10	2	3	C	C	186.56934306569343	191.82481751824818	175.234375	186.859375	512	0	907.5293223146291	907.5293223146291
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	11	3	1	p	i	191.82481751824818	207.5912408759124	165.234375	161.859375	12702	30.681728845713067	617.8782386868297	766.8239604591599
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	11	3	2	?	E	239.12408759124088	178.68613138686132	174.234375	177.859375	1606	41.05937666650134	1187.023807508027	663.149052309891
Omvph33pn87j8S0HDHh2	hard_GEN_6_G	hard	G	6	11	3	3	E	b	157.66423357664235	173.43065693430657	196.234375	123.859375	4344	39.72627422022086	663.149052309891	833.8427520262685
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	0	8	1	-	-	199.7080291970803	220.72992700729927	199.25	225.5	72351	0	1332.4525734768504	1332.4525734768504
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	0	8	2	T	T	152.4087591240876	265.4014598540146	135.25	260.5	9964	0	3763.3974019325033	3763.3974019325033
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	0	8	3	R	R	81.45985401459853	152.4087591240876	83.25	157.5	92144	0	417.3325992562159	417.3325992562159
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	1	10	1	!	C	112.99270072992701	78.83211678832117	193.25	182.5	19234	18.663195290658674	517.1309828136405	907.5293223146291
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	1	10	2	,	E	254.8905109489051	244.37956204379563	136.25	180.5	205	17.32879003746861	779.7074442571793	663.149052309891
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	1	10	3	4	S	204.96350364963504	63.065693430656935	64.25	169.5	190	24.549874612837275	9982.910451859594	6457.818643734893
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	2	6	1	F	F	110.36496350364963	189.1970802919708	69.25	208.5	64423	0	1462.441927158945	1462.441927158945
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	2	6	2	3	3	346.86131386861314	89.34306569343066	345.25	112.5	17358	0	10574.274574446246	10574.274574446246
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	2	6	3	/	/	147.15328467153284	210.2189781021898	142.25	217.5	25668	0	449.81975569020506	449.81975569020506
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	3	4	1	f	f	99.85401459854015	147.15328467153284	111.25	145.5	79757	0	411.29398255586057	411.29398255586057
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	3	4	2	c	2	228.61313868613138	120.87591240875912	268.25	104.5	8671	85.62685218494092	2152.8501229006333	3292.213893585469
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	3	4	3	2	2	257.51824817518246	136.64233576642334	299.25	129.5	43659	0	3292.213893585469	3292.213893585469
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	4	1	1	e	f	155.03649635036496	139.27007299270073	109.25	157.5	28535	24.803362763227728	766.4084260952895	411.29398255586057
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	4	1	2	2	2	257.51824817518246	136.64233576642334	265.25	147.5	3476	0	3292.213893585469	3292.213893585469
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	4	1	3	,	,	254.8905109489051	244.37956204379563	245.25	247.5	61377	0	779.7074442571793	779.7074442571793
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	5	2	1	F	F	110.36496350364963	189.1970802919708	101.25	196.5	33094	0	1462.441927158945	1462.441927158945
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	5	2	2	?	?	239.12408759124088	178.68613138686132	232.25	182.5	9600	0	1187.023807508027	1187.023807508027
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	5	2	3	d	d	181.31386861313868	118.24817518248175	191.25	103.5	19765	0	818.866898041646	818.866898041646
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	6	3	1	u	u	262.77372262773724	231.24087591240877	245.25	229.5	90868	0	1128.3191483415758	1128.3191483415758
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	6	3	2	k	z	294.3065693430657	176.05839416058393	329.25	167.5	4990	45.21052372922959	1551.9506220520198	2723.978246658815
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	6	3	3	u	u	262.77372262773724	231.24087591240877	260.25	219.5	6714	0	1128.3191483415758	1128.3191483415758
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	7	5	1	?	s	239.12408759124088	178.68613138686132	272.25	180.5	10162	37.13906850161678	1187.023807508027	965.3767393534145
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	7	5	2	4	,	204.96350364963504	63.065693430656935	251.25	251.5	370	14.542905971777252	9982.910451859594	779.7074442571793
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	7	5	3	c	T	228.61313868613138	120.87591240875912	130.25	261.5	340	44.39623072012948	2152.8501229006333	3763.3974019325033
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	8	7	1	s	D	270.6569343065693	183.94160583941607	255.25	165.5	24995	0.9375721341996968	965.3767393534145	562.0492009397694
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	8	7	2	4	u	204.96350364963504	63.065693430656935	268.25	210.5	1863	66.98621452730177	9982.910451859594	1128.3191483415758
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	8	7	3	?	I	239.12408759124088	178.68613138686132	283.25	308.5	477	19.21025814387795	1187.023807508027	398.0825096813569
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	9	9	1	;	T	260.1459854014599	354.7445255474453	120.25	274.5	59836	39.01890389017169	769.0866552191146	3763.3974019325033
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	9	9	2	.	0	115.62043795620438	223.35766423357666	177.25	209.5	1435	34.42761534795788	10838.732100053028	649.2213749038219
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	9	9	3	b	.	207.5912408759124	123.5036496350365	96.25	247.5	3964	28.25488929325687	833.8427520262685	10838.732100053028
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	10	11	1	9	å	162.91970802919707	283.7956204379562	87.25	72.5	19537	26.959453339928093	2188.315431957333	439.7290386067066
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	10	11	2	d	b	181.31386861313868	118.24817518248175	203.25	98.5	1531	36.36567491473775	818.866898041646	833.8427520262685
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	10	11	3	b	N	207.5912408759124	123.5036496350365	313.25	232.5	1503	44.39623072012948	833.8427520262685	650.3998003953966
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	11	0	1	W	.	312.7007299270073	270.6569343065693	117.25	209.5	6111	18.494037809997025	582.7723222772329	10838.732100053028
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	11	0	2	?	j	239.12408759124088	178.68613138686132	166.25	90.5	374	41.05937666650134	1187.023807508027	668.2981841814726
SRujlBjkq8QfGWkm2NOa	easy_GEN_6_Q	easy	Q	6	11	0	3	c	4	228.61313868613138	120.87591240875912	226.25	64.5	193	66.98621452730177	2152.8501229006333	9982.910451859594
fIJqVa6W6Tmq648LUOVE	easy_GEN_6_W	easy	W	6	0	8	1	2	0	257.51824817518246	136.64233576642334	171.109375	201.609375	3250	20.38351177301375	3292.213893585469	649.2213749038219
fIJqVa6W6Tmq648LUOVE	easy_GEN_6_W	easy	W	6	0	8	2	ô	J	97.22627737226277	99.85401459854015	222.109375	243.609375	6412	35.83460491311525	302.72124751677484	1005.8276896939824
fIJqVa6W6Tmq648LUOVE	easy_GEN_6_W	easy	W	6	0	8	3	F	õ	110.36496350364963	189.1970802919708	88.109375	150.609375	2147	19.48150265953587	1462.441927158945	357.4724733495814
fIJqVa6W6Tmq648LUOVE	easy_GEN_6_W	easy	W	6	1	9	1	i	1	160.2919708029197	162.91970802919707	280.109375	258.609375	34562	39.72627422022086	766.8239604591599	691.3594884941667
fIJqVa6W6Tmq648LUOVE	easy_GEN_6_W	easy	W	6	1	9	2	2	j	257.51824817518246	136.64233576642334	172.109375	102.609375	5080	85.62685218494092	3292.213893585469	668.2981841814726
fIJqVa6W6Tmq648LUOVE	easy_GEN_6_W	easy	W	6	1	9	3	R	R	81.45985401459853	152.4087591240876	85.109375	159.609375	6289	0	417.3325992562159	417.3325992562159
